,0
0,1494
1,1870
2,1071
3,1776
4,1118
5,1353
6,1024
7,1071
8,1024
9,1024
10,1024
11,1024
12,1024
13,1024
14,1024
15,1024
16,1024
17,1024
18,1071
19,1024
20,1024
21,1024
22,1024
23,1071
24,1024
25,1024
26,1024
27,1071
28,1024
29,1024
30,1024
31,1071
32,1024
33,1024
34,1024
35,1024
36,1118
37,1024
38,1024
39,1024
40,1071
41,1024
42,1024
43,1024
44,1071
45,1024
46,1024
47,1024
48,1024
49,1024
50,1024
51,1024
52,1024
53,1071
54,1024
55,1024
56,1024
57,1071
58,1024
59,1024
60,1024
61,1024
62,1071
63,1024
64,1024
65,1024
66,1165
67,1024
68,1071
69,1024
70,1071
71,1024
72,1024
73,1024
74,1024
75,1024
76,1024
77,1024
78,1024
79,1024
80,1024
81,1024
82,1024
83,1071
84,1024
85,1024
86,1024
87,1024
88,1024
89,1024
90,1071
91,1024
92,1024
93,1024
94,1024
95,1024
96,1024
97,1024
98,1024
99,1024
100,1024
101,1071
102,1024
103,1024
104,1024
105,1024
106,1024
107,1024
108,1024
109,1024
110,1024
111,1024
112,1024
113,1024
114,1071
115,1024
116,1071
117,1024
118,1118
119,1024
120,1024
121,1024
122,1071
123,1024
124,1024
125,1024
126,1024
127,1071
128,1259
129,1024
130,1071
131,1024
132,1024
133,1024
134,1024
135,1118
136,1024
137,1071
138,1024
139,1071
140,1024
141,1024
142,1400
143,1024
144,1165
145,1024
146,1071
147,1024
148,1024
149,1024
150,1024
151,1024
152,1024
153,1024
154,1024
155,1071
156,1024
157,1024
158,1024
159,1024
160,1024
161,1024
162,1024
163,1024
164,1024
165,1024
166,1024
167,1024
168,1071
169,1024
170,1024
171,1024
172,1165
173,1024
174,1306
175,1071
176,1165
177,1259
178,1024
179,1024
180,1024
181,1024
182,1024
183,1024
184,1024
185,1024
186,1024
187,1024
188,1071
189,1400
190,1024
191,1024
192,1024
193,1024
194,1024
195,1024
196,1071
197,1024
198,1024
199,1024
200,1024
201,1024
202,1024
203,1024
204,1024
205,1024
206,1024
207,1024
208,1024
209,1024
210,1024
211,1024
212,1024
213,1024
214,1024
215,1024
216,1024
217,1024
218,1024
219,1024
220,1024
221,1024
222,1024
223,1024
224,1024
225,1024
226,1024
227,1071
228,1212
229,1024
230,1024
231,1071
232,1024
233,1024
234,1024
235,1024
236,1024
237,1024
238,1024
239,1024
240,1024
241,1024
242,1024
243,1024
244,1118
245,1024
246,1024
247,1024
248,1024
249,1024
250,1024
251,1024
252,1024
253,1024
254,1024
255,1024
256,1024
257,1071
258,1024
259,1024
260,1024
261,1024
262,1024
263,1024
264,1024
265,1024
266,1024
267,1024
268,1024
269,1024
270,1024
271,1024
272,1024
273,1024
274,1024
275,1024
276,1024
277,1071
278,1024
279,1071
280,1024
281,1024
282,1024
283,1024
284,1024
285,1024
286,1071
287,1024
288,1024
289,1024
290,1024
291,1024
292,1071
293,1024
294,1024
295,1024
296,1024
297,1024
298,1024
299,1024
300,1024
301,1024
302,1024
303,1024
304,1024
305,1024
306,1024
307,1024
308,1024
309,1024
310,1024
311,1024
312,1071
313,1024
314,1024
315,1024
316,1024
317,1024
318,1024
319,1118
320,1024
321,1071
322,1165
323,1024
324,1024
325,1024
326,1024
327,1024
328,1024
329,1024
330,1024
331,1071
332,1024
333,1400
334,1024
335,1024
336,1024
337,1071
338,1024
339,1024
340,1024
341,1071
342,1024
343,1071
344,1024
345,1071
346,1024
347,1024
348,1024
349,1024
350,1024
351,1024
352,1024
353,1024
354,1024
355,1024
356,1024
357,1024
358,1024
359,1024
360,1024
361,1024
362,1024
363,1024
364,1024
365,1024
366,1024
367,1024
368,1024
369,1024
370,1024
371,1024
372,1024
373,1024
374,1024
375,1024
376,1024
377,1024
378,1024
379,1024
380,1024
381,1024
382,1024
383,1024
384,1024
385,1024
386,1024
387,1024
388,1024
389,1024
390,1024
391,1024
392,1024
393,1024
394,1024
395,1024
396,1024
397,1024
398,1024
399,1024
400,1024
401,1024
402,1024
403,1024
404,1024
405,1024
406,1024
407,1024
408,1024
409,1024
410,1024
411,1024
412,1024
413,1024
414,1024
415,1024
416,1024
417,1024
418,1024
419,1024
420,1024
421,1024
422,1024
423,1024
424,1024
425,1024
426,1024
427,1024
428,1024
429,1024
430,1024
431,1024
432,1071
433,1024
434,1024
435,1024
436,1024
437,1024
438,1024
439,1024
440,1024
441,1024
442,1024
443,1024
444,1024
445,1024
446,1024
447,1024
448,1024
449,1024
450,1024
451,1024
452,1024
453,1024
454,1024
455,1024
456,1024
457,1024
458,1024
459,1024
460,1024
461,1024
462,1024
463,1024
464,1024
465,1024
466,1024
467,1024
468,1024
469,1024
470,1024
471,1024
472,1024
473,1024
474,1024
475,1024
476,1024
477,1024
478,1024
479,1024
480,1024
481,1024
482,1024
483,1024
484,1024
485,1071
486,1024
487,1024
488,1259
489,1118
490,1024
491,1071
492,1024
493,1024
494,1024
495,1024
496,1024
497,1024
498,1024
499,1024
500,1024
501,1024
502,1024
503,1024
504,1118
505,1071
506,1118
507,1400
508,1024
509,1024
510,1024
511,1024
512,1024
513,1024
514,1024
515,1024
516,1024
517,1024
518,1024
519,1024
520,1024
521,1024
522,1024
523,1118
524,1024
525,1024
526,1024
527,1071
528,1024
529,1024
530,1024
531,1024
532,1024
533,1165
534,1024
535,1071
536,1024
537,1024
538,1024
539,1024
540,1118
541,1306
542,1024
543,1024
544,1024
545,1024
546,1024
547,1071
548,1024
549,1024
550,1024
551,1024
552,1071
553,1024
554,1024
555,1024
556,1071
557,1024
558,1024
559,1024
560,1024
561,1024
562,1024
563,1024
564,1024
565,1071
566,1024
567,1071
568,1024
569,1071
570,1024
571,1118
572,1024
573,1071
574,1259
575,1024
576,1024
577,1071
578,1024
579,1024
580,1024
581,1024
582,1024
583,1024
584,1024
585,1024
586,1071
587,1024
588,1118
589,1118
590,1118
591,1024
592,1024
593,1024
594,1024
595,1024
596,1024
597,1024
598,1024
599,1024
600,1024
601,1024
602,1024
603,1024
604,1024
605,1024
606,1024
607,1071
608,1024
609,1071
610,1024
611,1071
612,1024
613,1024
614,1024
615,1024
616,1024
617,1024
618,1024
619,1024
620,1024
621,1024
622,1024
623,1024
624,1024
625,1024
626,1541
627,1212
628,1024
629,1212
630,1024
631,1165
632,1024
633,1071
634,1024
635,1071
636,1024
637,1024
638,1024
639,1024
640,1024
641,1118
642,1024
643,1024
644,1024
645,1024
646,1024
647,1024
648,1071
649,1024
650,1024
651,1024
652,1024
653,1024
654,1024
655,1024
656,1024
657,1024
658,1024
659,1024
660,1024
661,1071
662,1071
663,1024
664,1024
665,1024
666,1024
667,1024
668,1024
669,1024
670,1024
671,1024
672,1024
673,1024
674,1024
675,1024
676,1259
677,1024
678,1024
679,1024
680,1024
681,1024
682,1024
683,1024
684,1024
685,1071
686,1024
687,1118
688,1024
689,1024
690,1024
691,1024
692,1024
693,1024
694,1024
695,1024
696,1024
697,1024
698,1024
699,1024
700,1024
701,1024
702,1024
703,1024
704,1024
705,1024
706,1024
707,1024
708,1024
709,1024
710,1024
711,1024
712,1024
713,1024
714,1024
715,1024
716,1024
717,1024
718,1024
719,1024
720,1024
721,1024
722,1071
723,1024
724,1024
725,1024
726,1024
727,1024
728,1024
729,1024
730,1024
731,1024
732,1024
733,1024
734,1024
735,1024
736,1024
737,1024
738,1024
739,1024
740,1024
741,1024
742,1071
743,1024
744,1024
745,1024
746,1024
747,1024
748,1024
749,1024
750,1024
751,1024
752,1024
753,1024
754,1024
755,1024
756,1024
757,1024
758,1118
759,1024
